_id,active,activity_date,HRP_Code,Core_Indicator_Yes_No,code,name,subdomain_code,subdomain_name,admin0pcode,cluster_id,indicator_id,indicator_name,start_date,end_date,fields
62960b715fe2c737c6b008d8,1,,,,establishment_and_management_of_the_community_centers,Establishment and Management of the Community Centers,cccm_mechanisms,CCCM Mechanisms,AF,CCCM,no_of_community_centers_established_and_operational,Number of community centers established and operational,1/1/2022,
,,,,,,Strengthen community based system/structure to prevent grave child rights violations,PC9,Community-based child protection mechanisms (CBCPM),AF,PRO-CP,,"Number of community structures (religious leaders, community development committees, shuras etc) members who are sensitized to prevent child rights violations",1/1/2023,
62960b715fe2c737c6affced,1,0,,,adolescents_programming,Adolescents programming,cpie,CPiE,AF,PRO-CP,no_of_adolescent_boys_and_girls_benefitted_from_peer_to_peer_support_from_in_adolescent_clubs,Number of adolescent boys and girls benefitted from peer to peer support from in adolescent clubs,1/1/2021,
62960b715fe2c737c6affcee,1,0,,,adolescents_programming,Adolescents programming,cpie,CPiE,AF,PRO-CP,no_of_adolescent_boys_and_girls_provided_life_skills_new_generations_skills_in_adolescent_friendly_centers_adolescent_social_hubs_girls_friendly_facilities,Number of adolescent boys and girls provided life skills & new generations skills in adolescent friendly centers (Adolescent Social Hubs & Girls Friendly facilities),1/1/2021,
62960b715fe2c737c6b0084a,1,0,,,adolescents_programming,Adolescents programming,cpie,CPiE,AF,PRO-CP,no_of_adolescents_gained_life_and_new_genreation_skills_through_adolscents_social_hubs_and_girls_friendly¬†_facilities_and_clubs.,Number of  adolescents gained life and new genreation skills through adolscents social Hubs and girls Friendly¬† facilities and clubs.,1/1/2022,
62960b715fe2c737c6affcdf,1,0,,,awareness_raising_and_advocacy,Awareness Raising and Dissemination of information,cpie,CPiE,AF,PRO-CP,no_of_people_who_have_been_reached_by_information_on_the_danger_and_consequences_of_conflict_hazardous_child_labor_child_marriage_trafficking_other_harmful_practices_and_negative_coping_mechanisms,"Number of people who have been reached by information on the danger and consequences of conflict, hazardous child labor, child marriage, trafficking, other harmful practices and negative coping mechanisms",1/1/2021,
62960b715fe2c737c6b0084b,1,0,,,awareness_raising_and_advocacy,Awareness Raising and Dissemination of information,cpie,CPiE,AF,PRO-CP,no_of_people_who_have_been_reached_by_context_specific_child_protection_messages_and_negative_coping_mechanism,Number of people who have been reached by context specific child protection messages and negative coping mechanism,1/1/2022,
62960b715fe2c737c6affcf8,1,0,,,case_management,Case Management,cpie,CPiE,AF,PRO-CP,no_of_girls_and_boys_at_risk_including_unaccompanied_and_separated_children_and_child_survivors_of_sgbv_identified_documented_and_received_case_management_services,"Number of girls and boys at risk, including unaccompanied and separated children, and child survivors of SGBV identified, documented, and received case management services",,
62960b715fe2c737c6affcf3,1,0,,,case_management,Case Management,cpie,CPiE,AF,PRO-CP,,,,
62960b715fe2c737c6affce3,1,0,,,child_protection_supplies_and_emergency_kits,Child protection supplies and emergency kits,cpie,CPiE,AF,PRO-CP,no_of_children_and_their_caregivers_received_hygiene¬†supplies,Number of children and their caregivers received hygiene¬†supplies,1/1/2021,
62960b715fe2c737c6affce7,1,0,,,child_protection_supplies_and_emergency_kits,Child protection supplies and emergency kits,cpie,CPiE,AF,PRO-CP,no_of_children_and_their_caregivers_received_winterization_clothers_kits,Number of children and their caregivers received winterization clothers/ kits,1/1/2021,
62960b715fe2c737c6affce2,1,0,,,community_based_child_protection_system,Community Based Child Protection System,cpie,CPiE,AF,PRO-CP,no_of_community_members_incl_religious_leaders_govt_authorities_elders_civil_societies_and_volunteers_etc_sensitized_to_prevent_grave_child_rights_violations,"Number of community members (incl: religious leaders, govt. authorities, elders, civil societies and volunteer's etc.) sensitized to prevent grave child rights violations",1/1/2021,
62960b715fe2c737c6b00853,1,0,,,community_based_child_protection_system,Community Based Child Protection System,cpie,CPiE,AF,PRO-CP,no_of_community_structures_religious_leaders_community_development_committees_shuras_etc_members_who_are_sensitized_to_prevent_child_rights_violations,"Number of community structures (religious leaders, community development committees, shuras etc) members who are sensitized to prevent child rights violations",1/1/2022,
62960b715fe2c737c6affcf9,1,0,,,children_in_conflict,Community Based Child Protection System,cpie,CPiE,AF,PRO-CP,,,,
62960b715fe2c737c6affcff,1,0,,,"community_work,_advocacy_and_awareness","Community work, advocacy and awareness",cpie,CPiE,AF,PRO-CP,no_of_people_who_have_been_reached_by_information_on_covid_19_and_the_danger_and_consequences_of_hazardous_child_labor_child_marriage_trafficking_and_other_negative_coping_mechanisms,"Number of people who have been reached by information on COVID-19 and the danger and consequences of hazardous child labor, child marriage, trafficking and other negative coping mechanisms",,
62960b715fe2c737c6affcfb,1,0,,,"community_work,_advocacy_and_awareness","Community work, advocacy and awareness",cpie,CPiE,AF,PRO-CP,,,,
62960b715fe2c737c6b00858,1,0,,,emergency_supplies_distribution,Emergency Supplies Distribution,cpie,CPiE,AF,PRO-CP,no_of_children_and_their_caregivers_received_emergency_supplies_including_winterization_clothes_and_hygiene_kits,Number of children and their caregivers received emergency supplies including winterization clothes and hygiene kits,1/1/2022,
62960b715fe2c737c6affcef,1,0,,,integrated_case_management_services,Integrated case management services,cpie,CPiE,AF,PRO-CP,no_of_children_and_adolescents_received_conditional_cash_transfers_bursaries_stipends_and_scholarships,"Number of children and adolescents received conditional cash transfers, bursaries, stipends, and scholarships",1/1/2021,
62960b715fe2c737c6affcf2,1,0,,,integrated_case_management_services,Integrated case management services,cpie,CPiE,AF,PRO-CP,no_of_girls_and_boys_at_risk_including_unaccompanied_and_separated_children_and_child_survivors_of_sgbv_identified_documented_and_received_case_management_services,"Number of girls and boys at risk, including unaccompanied and separated children, and child survivors of SGBV identified, documented, and received case management services",1/1/2021,
62960b715fe2c737c6affcf0,1,0,,,integrated_case_management_services,Integrated case management services,cpie,CPiE,AF,PRO-CP,no_of_uasc_children_provided_alternative_or_interim_care_support,Number of UASC children provided alternative or interim care support,1/1/2021,
62960b715fe2c737c6affcf7,1,0,,,integrated_case_management_services,Integrated case management services,cpie,CPiE,AF,PRO-CP,no_of_uasc_children_provided_with_family_tracing_and_reunification_ftr_services,Number of UASC children provided with Family Tracing and Reunification (FTR) services,1/1/2021,
62960b715fe2c737c6affcf1,1,0,,,integrated_case_management_services,Integrated case management services,cpie,CPiE,AF,PRO-CP,no_of_women_and_children_received_gender_based_violence_gbv_response_services,Number of women and children received Gender-Based Violence (GBV) response services,1/1/2021,
62960b715fe2c737c6b00854,1,0,,,integrated_case_management_services,Integrated case management services,cpie,CPiE,AF,PRO-CP,no_of_girls_and_boys_at_risk_including_unaccompanied_and_separated_children_and_child_survivors_of_different_protection_risks_identified_documented_and_received_case_management_services.,"Number of girls and boys at risk, including unaccompanied and separated children, and child survivors of different protection risks identified, documented, and received case management services.",1/1/2022,
62960b715fe2c737c6affcda,1,0,,,psychosocial_and_mental_health_support,Psychosocial and mental health support,cpie,CPiE,AF,PRO-CP,no_of_children_and_their_caregivers_reached_with_center_mobile_and_home_based_activities_to_improve_their_mental_health_and_psychosocial_well_being_following_program_completion,"Number of children and their caregivers reached with center, mobile and home based activities to improve their mental health and psychosocial well-being following program completion",1/1/2021,
62960b715fe2c737c6b00848,1,0,,,psychosocial_and_mental_health_support,Psychosocial and mental health support,cpie,CPiE,AF,PRO-CP,no_of_children_and_their_caregivers_reached_with_center_mobile_and_home_based_activities_to_improve_their_mental_health_and_psychosocial_well_being_and_life_skills_activities_following_program_completion,"Number of children and their caregivers reached with center, mobile and home based activities to improve their mental health and psychosocial well-being and life skills activities following program completion",1/1/2022,
62960b715fe2c737c6affd03,1,0,,,psychosocial_support_for_children,Psychosocial support for children,cpie,CPiE,AF,PRO-CP,no_of_children_and_their_caregivers_reached_with_center_mobile_and_home_based_activities_to_improve_their_mental_health_and_psychosocial_well_being_following_program_completion,"Number of children and their caregivers reached with center, mobile and home based activities to improve their mental health and psychosocial well-being following program completion",,
62960b715fe2c737c6affd02,1,0,,,psychosocial_support_for_children,Psychosocial support for children,cpie,CPiE,AF,PRO-CP,no_of_people_who_have_been_reached_by_information_on_covid_19_and_the_danger_and_consequences_of_hazardous_child_labor_child_marriage_trafficking_and_other_negative_coping_mechanisms,"Number of people who have been reached by information on COVID-19 and the danger and consequences of hazardous child labor, child marriage, trafficking and other negative coping mechanisms",,
62960b715fe2c737c6affd07,1,0,,,psychosocial_support_for_children,Psychosocial support for children,cpie,CPiE,AF,PRO-CP,,,,
62960b715fe2c737c6b00851,1,0,,,six_grave_child_rights_violations,Six grave Child Rights Violations,cpie,CPiE,AF,PRO-CP,no_of_frontline_workers_mrm_monitors_extenders_cso_staffs_service_providers_social_workers_etc_who_have_been_trained_on_monitoring_and_reporting_on_six_grave_violations.,"Number of frontline workers (MRM Monitors, Extenders, CSO staffs, service providers, Social Workers etc) who have been trained on monitoring and reporting on six grave violations.",1/1/2022,
62960b715fe2c737c6affce9,1,0,,,social_economic_and_education_reintegration,"Social, economic and education reintegration",cpie,CPiE,AF,PRO-CP,no_of_girls_and_boys_who_have_suffered_from_grave_child_rights_violations_including_former_caac_children_in_detention_benefitteed_from_social_and_economic_reintegration_and_life_skill_assistance,Number of girls and boys who have suffered from grave child rights violations (including former CAAC & children in detention) benefitteed from social and economic reintegration and life skill assistance,1/1/2021,
62960b715fe2c737c6affcea,1,0,,,social_economic_and_education_reintegration,"Social, economic and education reintegration",cpie,CPiE,AF,PRO-CP,no_of_girls_and_boys_who_have_suffered_from_grave_child_rights_violations_including_former_caac_children_in_detention_reffered_for_education_reintegration_services,Number of girls and boys who have suffered from grave child rights violations (including former CAAC & children in detention) reffered for education reintegration services,1/1/2021,
62960b715fe2c737c6b0084e,1,0,,,"social,_economic_and_education_reintegration","Social, economic and education reintegration",cpie,CPiE,AF,PRO-CP,no_of_girls_and_boys_who_have_suffered_from_grave_child_rights_violations_including_former_caac_&_children_in_detention_receiving_socio_education_and_economic_reintegration_and_life_skill_assistance,"Number of girls and boys who have suffered from grave child rights violations (including former CAAC & children in detention) receiving socio, education and economic reintegration and life skill assistance",1/1/2022,
62960b715fe2c737c6affce4,1,0,,,training_capacity_building,Training/ Capacity building,cpie,CPiE,AF,PRO-CP,no_of_case_workers_trained_and_mentored_on_integrated_case_management_services_including_caring_for_child_survivors_cs_of_sgbv,Number of case workers trained and mentored on integrated case management services including Caring for Child Survivors (CS) of SGBV,1/1/2021,
62960b715fe2c737c6affce5,1,0,,,training_capacity_building,Training/ Capacity building,cpie,CPiE,AF,PRO-CP,no_of_cp_workers_trained_on_the_norms_and_standards_of_cp_adapt_new_tools_and_working_modalities_including_pss_pfa_and_covid_19_messages,"Number of CP workers trained on the norms and standards of CP, adapt new tools and working modalities, including PSS, PFA, and COVID-19 messages",1/1/2021,
62960b715fe2c737c6affceb,1,0,,,training_capacity_building,Training/ Capacity building,cpie,CPiE,AF,PRO-CP,no_of_justice_professionals_trained_certified_in_dealing_with_child_offenders_and_child_victims_in_jrc,Number of justice professionals trained / certified in dealing with child offenders and child victims in JRC,1/1/2021,
62960b715fe2c737c6affce6,1,0,,,training_capacity_building,Training/ Capacity building,cpie,CPiE,AF,PRO-CP,no_of_professionals_trained_to_deliver_landmines_and_other_explosive_weapons_related_risk_education,Number of professionals trained to deliver landmines and other explosive weapons related risk education,1/1/2021,
62960b715fe2c737c6affce8,1,0,,,training_capacity_building,Training/ Capacity building,cpie,CPiE,AF,PRO-CP,no_on_individuals_including_service_providers_and_other_stakeholders_trained_on_mrm_reporting_cross_verification_referral_and_advocacy,"Number on individuals (including service providers and other stakeholders) trained on MRM reporting, cross verification, referral and advocacy",1/1/2021,
62960b715fe2c737c6b00850,1,0,,,training_capacity_building,Training/ Capacity building,cpie,CPiE,AF,PRO-CP,no_of_social_worker_and_social_work_providers_trained_on_the_norms_and_standards_of_child_protection_and_to_adapt_new_tools_and_working_modalities,Number of social worker and social work providers trained on the norms and standards of child protection and to adapt new tools and working modalities,1/1/2022,
,,,,,,Provide economic reintegration assistance to children and youth who have suffered from grave child rights violations (including former CAAG),PC2,Physical violence and other harmful practices,AF,PRO-CP,,,1/1/2023,
,,,,,,Provision of economic reintegration assistance to children and youth who have suffered from grave child rights violations (including former CAAC and CoM),PC2,Physical violence and other harmful practices,AF,PRO-CP,,"Number of girls and boys who have suffered from grave child rights violations (including former CAAC & children in detention) receiving socio, education and economic reintegration and life skill assistance",1/1/2023,
,,,,,,Provision of economic reintegration assistance to children and youth who have suffered from grave child rights violations (including former CAAC and CoM),PC2,Physical violence and other harmful practices,AF,PRO-CP,,Number of girls and boys who have suffered from grave child rights violations (including former CAAC & children in detention) benefitteed from social and economic reintegration and life skill assistance,1/1/2023,
,,,,,,Provision of economic reintegration assistance to children and youth who have suffered from grave child rights violations (including former CAAC and CoM),PC2,Physical violence and other harmful practices,AF,PRO-CP,,"Number of girls and boys who have suffered from grave child rights violations (including former CAAC & children in detention) receiving socio, education and economic reintegration and life skill assistance",1/1/2023,
,,,,,,Provision of social reintegration and life skills assistance to children and youth who have suffered from grave child rights violations (including former CAAC),PC2,Physical violence and other harmful practices,AF,PRO-CP,,"Number of girls and boys who have suffered from grave child rights violations (including former CAAC & children in detention) receiving socio, education and economic reintegration and life skill assistance",1/1/2023,
,,,,,,"Capacity building and mentoring of child protection workers and staff from other sectors on the norms and standards of child protection and to adapt new tools and working modalities, including PSS, Caring for Child Survivors (CS) of GBV Case Management, PFA, and COVID-19 messages (social worker, case worker, teachers, health workers, authorities, staff members)",PC4,Psychosocial distress and mental disorders,AF,PRO-CP,,Number of social worker and social work providers trained on the norms and standards of child protection and to adapt new tools and working modalities,1/1/2023,
,,,AFG_2023,,,"Capacity building training for child protection workers and staff from other sectors on the norms and standards of child protection and to adapt new tools and working modalities, including PSS, Caring for Child Survivors (CS) of SGBV Case Management, PFA, (social worker, case worker, teachers, health workers, authorities, staff members)",PC4,Psychosocial distress and mental disorders,AF,PRO-CP,,"Number of Humanitarian workers/volunteers trained and mentored on key CP response services and standards ( including CPMS,CPIMS+ integrated case management , GBViE integration, grave child rights violations, PSEA,AAP and protection mainstreaming)",1/1/2023,
,,,,,,Community-based awareness raising on child protection issues and wellbeing messaging and support community capacity building on these topics (parents/community members),PC4,Psychosocial distress and mental disorders,AF,PRO-CP,,Number of people who have been reached by context specific child protection messages and negative coping mechanism,1/1/2023,
,,,,,,"Community-based awareness raising on child protection issues and wellbeing messaging, negative coping mechanism, child labor, child marraige and support community capacity building on these topics (parents/community members)",PC4,Psychosocial distress and mental disorders,AF,PRO-CP,,"Number of people who have been reached by information on the danger and consequences of conflict, hazardous child labor, child marriage, trafficking, other harmful practices and negative coping mechanisms",1/1/2023,
,,,,,,Emergency Supplies Distribution - Hygiene Kits,PC4,Psychosocial distress and mental disorders,AF,PRO-CP,,Number of children and their caregivers received emergency supplies including winterization clothes and hygiene kits,1/1/2023,
,,,,,,Emergency Supplies Distribution - Winterization items to children and caregivers,PC4,Psychosocial distress and mental disorders,AF,PRO-CP,,Number of children and their caregivers received emergency supplies including winterization clothes and hygiene kits,1/1/2023,
,,,,,,Establish adolescent friendly centers (Adolescent Social Hubs & Girls Friendly facilities) to provide Life Skills & new generations skills,PC4,Psychosocial distress and mental disorders,AF,PRO-CP,,Number of  adolescents gained life and new genreation skills through adolscents social Hubs and girls Friendly¬† facilities and clubs.,1/1/2023,
,,,AFG_2023,,,Establish adolescent friendly centers (Adolescent Social Hubs & Girls Friendly facilities) to provide Life Skills & new generations skills,PC4,Psychosocial distress and mental disorders,AF,PRO-CP,,"Number of girls and boys at risk, (including unaccompanied and separated children, and grave child rights violations ) who received comprehensive case management services Including cash assistance.",1/1/2023,
,,,,,,Establish Adolescents Clubs (boys & girls clubs/Girls & boys separate club) in community for peer to peer support,PC4,Psychosocial distress and mental disorders,AF,PRO-CP,,,1/1/2023,
,,,AFG_2023,,,"Identification, registration, referrals, facilitation of access to services, and follow up of case management services in line with the Afghanistan SOP for Case Management ( child labour, child marriage,",PC4,Psychosocial distress and mental disorders,AF,PRO-CP,,"Number of girls and boys at risk, (including unaccompanied and separated children, and grave child rights violations ) who received comprehensive case management services Including cash assistance.",1/1/2023,
,,,AFG_2023,,,"Number of community members reached with messaging through mass media sessions (TV, radio, social media)",PC4,Psychosocial distress and mental disorders,AF,PRO-CP,,"Number of children (boys and girls) and their caregivers (men and women) provided structured psychosocial and mental health services and information messaging on well-being.
",1/1/2023,
,,,,,,"Provide counselling services to children, adolescents and caregivers",PC4,Psychosocial distress and mental disorders,AF,PRO-CP,,,1/1/2023,
,,,,,,Provide life skills education to adolescents,PC4,Psychosocial distress and mental disorders,AF,PRO-CP,,,1/1/2023,
,,,,,,"Provide mobile recreational, creative and social activities to children and adolescents",PC4,Psychosocial distress and mental disorders,AF,PRO-CP,,,1/1/2023,
,,,,,,Provide positive parenting lessons to caregivers,PC4,Psychosocial distress and mental disorders,AF,PRO-CP,,,1/1/2023,
,,,,,,"Provide structured recreational, creative and social activities to children and adolescents",PC4,Psychosocial distress and mental disorders,AF,PRO-CP,,,1/1/2023,
,,,AFG_2023,,,Providing UASC with interim family-based care or other suitable interim alternative care arrangements,PC4,Psychosocial distress and mental disorders,AF,PRO-CP,,"Number of girls and boys at risk, (including unaccompanied and separated children, and grave child rights violations ) who received comprehensive case management services Including cash assistance.",1/1/2023,
,,,,,,Provision of awareness and positive parenting sessions to parents and caregivers to support their children's psychosocial wellbeing,PC4,Psychosocial distress and mental disorders,AF,PRO-CP,,Number of people who have been reached by context specific child protection messages and negative coping mechanism,1/1/2023,
,,,,,,Provision of awareness and positive parenting sessions to parents and caregivers to support their children's psychosocial wellbeing,PC4,Psychosocial distress and mental disorders,AF,PRO-CP,,"Number of people who have been reached by information on the danger and consequences of conflict, hazardous child labor, child marriage, trafficking, other harmful practices and negative coping mechanisms",1/1/2023,
,,,AFG_2023,,,Provision of cash as a component of the Case Management services,PC4,Psychosocial distress and mental disorders,AF,PRO-CP,,"Number of girls and boys at risk, (including unaccompanied and separated children, and grave child rights violations ) who received comprehensive case management services Including cash assistance.",1/1/2023,
,,,AFG_2023,,,Provision of economic reintegration assistance to children and youth who have suffered from grave child rights violations (including former CAAC and CoM),PC4,Psychosocial distress and mental disorders,AF,PRO-CP,,"Number of girls and boys at risk, (including unaccompanied and separated children, and grave child rights violations ) who received comprehensive case management services Including cash assistance.",1/1/2023,
,,,AFG_2023,,,Provision of economic reintegration assistance to children and youth who have suffered from grave child rights violations (including former CAAC and CoM),PC4,Psychosocial distress and mental disorders,AF,PRO-CP,,"Number of girls and boys at risk, (including unaccompanied and separated children, and grave child rights violations ) who received comprehensive case management services Including cash assistance.",1/1/2023,
,,,,,,"Provision of focused and/or non-specialized MHPSS services to girls, boys and adults",PC4,Psychosocial distress and mental disorders,AF,PRO-CP,,"Number of children and their caregivers reached with center, mobile and home based activities to improve their mental health and psychosocial well-being following program completion",1/1/2023,
,,,,,,Provision of hygiene supplies to vulnerable families,PC4,Psychosocial distress and mental disorders,AF,PRO-CP,,Number of children and their caregivers received hygiene¬†supplies,1/1/2023,
,,,AFG_2023,,,Provision of information on wellbing messasging parents and caregivers to support their children's psychosocial wellbeing.,PC4,Psychosocial distress and mental disorders,AF,PRO-CP,,"Number of children (boys and girls) and their caregivers (men and women) provided structured psychosocial and mental health services and information messaging on well-being.
",1/1/2023,
,,,,,,"Provision of PSS for girls and boys  and their caregivers with alternative modalities including home based and, outdoor smaller groups and community-based activities",PC4,Psychosocial distress and mental disorders,AF,PRO-CP,,"Number of children and their caregivers reached with center, mobile and home based activities to improve their mental health and psychosocial well-being following program completion",1/1/2023,
,,,,,,"Provision of PSS for girls and boys  with alternative modalities including home based and, outdoor smaller groups and community-based activities",PC4,Psychosocial distress and mental disorders,AF,PRO-CP,,"Number of children and their caregivers reached with center, mobile and home based activities to improve their mental health and psychosocial well-being and life skills activities following program completion",1/1/2023,
,,,,,,"Provision of psychosocial support in Child Friendly Spaces (CFSs) to girls, boys and adults",PC4,Psychosocial distress and mental disorders,AF,PRO-CP,,"Number of children and their caregivers reached with center, mobile and home based activities to improve their mental health and psychosocial well-being following program completion",1/1/2023,
,,,,,,"Provision of psychosocial support in mobile Child Friendly Spaces (CFSs) to girls, boys and adults",PC4,Psychosocial distress and mental disorders,AF,PRO-CP,,"Number of children and their caregivers reached with center, mobile and home based activities to improve their mental health and psychosocial well-being following program completion",1/1/2023,
,,,AFG_2023,,,Provision of social reintegration and life skills assistance to children and youth who have suffered from grave child rights violations (including former CAAC and CoM),PC4,Psychosocial distress and mental disorders,AF,PRO-CP,,"Number of girls and boys at risk, (including unaccompanied and separated children, and grave child rights violations ) who received comprehensive case management services Including cash assistance.",1/1/2023,
,,,AFG_2023,,,"Provision of structured PSS for girls and boys a( Child Friendly Spaces ,homes and commuities,)",PC4,Psychosocial distress and mental disorders,AF,PRO-CP,,"Number of children (boys and girls) and their caregivers (men and women) provided structured psychosocial and mental health services and information messaging on well-being.
",1/1/2023,
,,,,,,Provision of structured PSS for girls and boys at Child Friendly Spaces (CFS),PC4,Psychosocial distress and mental disorders,AF,PRO-CP,,"Number of children and their caregivers reached with center, mobile and home based activities to improve their mental health and psychosocial well-being and life skills activities following program completion",1/1/2023,
,,,,,,Raise awareness of caregivers and community members on child care and child protection in conflict affected areas,PC4,Psychosocial distress and mental disorders,AF,PRO-CP,,,1/1/2023,
,,,AFG_2023,,,Referred to specialized services –Mental Heath,PC4,Psychosocial distress and mental disorders,AF,PRO-CP,,"Number of children (boys and girls) and their caregivers (men and women) provided structured psychosocial and mental health services and information messaging on well-being.
",1/1/2023,
,,,AFG_2023,,,"Set up the Inter-agency Child Protection Information Management System (CPIMS+) to improve Case Management service delivery, mitigate risks and support data protection safeguarding and accountability, including offline modes and translated versions.",PC4,Psychosocial distress and mental disorders,AF,PRO-CP,,"Number of girls and boys at risk, (including unaccompanied and separated children, and grave child rights violations ) who received comprehensive case management services Including cash assistance.",1/1/2023,
,,,,,,Support community based child protection mechanisms,PC4,Psychosocial distress and mental disorders,AF,PRO-CP,,,1/1/2023,
,,,,,,Training and mentoring of case workers on integrated case management services including Caring for Child Survivors (CS) of SGBV,PC4,Psychosocial distress and mental disorders,AF,PRO-CP,,Number of case workers trained and mentored on integrated case management services including Caring for Child Survivors (CS) of SGBV,1/1/2023,
,,,,,,Training of professionals to deliver landmines and other explosive weapons related risk education,PC4,Psychosocial distress and mental disorders,AF,PRO-CP,,Number of professionals trained to deliver landmines and other explosive weapons related risk education,1/1/2023,
,,,AFG_2023,,,Provision of Family Tracing and Reunification (FTR) services to Unaccompanied and Separated Children (UASC),PC7,Unaccompanied and separated children,AF,PRO-CP,,"Number of girls and boys at risk, (including unaccompanied and separated children, and grave child rights violations ) who received comprehensive case management services Including cash assistance.",1/1/2023,
,,,AFG_2023,,,Dialogues with community leaders,PG5,"Data collection, storage and sharing",AF,PRO-GBV,,Number of community leaders reached with information sessions,1/1/2023,
,,,AFG_2023,,,Dialogues with men and boys,PG5,"Data collection, storage and sharing",AF,PRO-GBV,,Number of men and boys reached with information sessions,1/1/2023,
,,,,,,"PSN Identification, assistance and Referrals - Establish / Strengthen GBV Referral for Access to Services",PG1,Developing Referral Pathway for Survivors,AF,PRO-GBV,,,1/1/2023,
62960b715fe2c737c6affd16,1,0,,,awareness_raising_and_advocacy,Awareness Raising and Dissemination of information,gbv,GBV,AF,PRO-GBV,no_of_women_men_girls_and_boys_who_reached_with_messaging_on_gbv_prevention_and_response.,"Number of women, men, girls and boys who reached with messaging on GBV prevention and response.",1/1/2021,
62960b715fe2c737c6affd28,1,0,,,capacity_building_of_caregivers_on_gbv_services_including_pss,Capacity building of caregivers on GBV services including PSS,gbv,GBV,AF,PRO-GBV,no_of_at_risk_idp_returnee_and_non_displaced_conflict_or_natural_disaster_affected_persons_receiving_multi_sectoral_gbv_services_psycho_social_legal_safety_health_&_case_management,"Number of at-risk IDP, returnee and non-displaced conflict or natural-disaster-affected persons receiving multi-sectoral GBV services (psycho-social, legal, safety, health & case management)",,
62960b715fe2c737c6b00860,1,0,,,capacity_of_frontline_providers_to_respond_to_gbv_is_built,Capacity of frontline providers to respond to GBV is built,gbv,GBV,AF,PRO-GBV,no_of_staff_trained_on_gbv_core_concepts_referrals_case_management,"Number of staff trained on GBV core concepts, referrals, case management",1/1/2022,
62960b715fe2c737c6affd1c,1,0,,,case_management_by_case_management_committees,Case Management,gbv,GBV,AF,PRO-GBV,no_of_at_risk_idp_returnee_and_non_displaced_conflict_or_natural_disaster_affected_persons_receiving_multi_sectoral_gbv_services_psycho_social_legal_safety_health_&_case_management,"Number of at-risk IDP, returnee and non-displaced conflict or natural-disaster-affected persons receiving multi-sectoral GBV services (psycho-social, legal, safety, health & case management)",,
62960b715fe2c737c6affd12,1,0,,,distribution_of_dignity_kits_to_women_and_girls,Distribution of dignity kits to women and girls,gbv,GBV,AF,PRO-GBV,no_of_women_and_girls_in_need_are_reached_with_dignity_kits,Number of women and girls in need are reached with dignity kits,1/1/2021,
62960b715fe2c737c6b0085d,1,0,,,distribution_of_dignity_kits_to_women_and_girls,Distribution of dignity kits to women and girls,gbv,GBV,AF,PRO-GBV,no_of_dignity_kits_distributed,Number of dignity kits distributed,1/1/2022,
62960b715fe2c737c6affd27,1,0,,,formation_of_pss_outreach_teams,Formation of PSS outreach teams,gbv,GBV,AF,PRO-GBV,no_of_at_risk_idp_returnee_and_non_displaced_conflict_or_natural_disaster_affected_persons_receiving_multi_sectoral_gbv_services_psycho_social_legal_safety_health_&_case_management,"Number of at-risk IDP, returnee and non-displaced conflict or natural-disaster-affected persons receiving multi-sectoral GBV services (psycho-social, legal, safety, health & case management)",,
62960b715fe2c737c6affd19,1,0,,,gbv_assessment,GBV Assessment,gbv,GBV,AF,PRO-GBV,no_of_at_risk_idp_returnee_and_non_displaced_conflict_or_natural_disaster_affected_persons_receiving_multi_sectoral_gbv_services_psycho_social_legal_safety_health_&_case_management,"Number of at-risk IDP, returnee and non-displaced conflict or natural-disaster-affected persons receiving multi-sectoral GBV services (psycho-social, legal, safety, health & case management)",,
62960b715fe2c737c6affd2a,1,0,,,gbv_awareness_raising_through_community_dialogues,GBV awareness raising through community dialogues,gbv,GBV,AF,PRO-GBV,no_of_community_members_mobilised_through_community_dialogues_to_prevent_and_respond_to_gbv,Number of community members mobilised through community dialogues to prevent and respond to GBV,,
62960b715fe2c737c6affd0e,1,0,,,health_assistance,Health assistance,gbv,GBV,AF,PRO-GBV,no_of_at_risk_idp_returnee_and_non_displaced_conflict_or_naturaldisaster_affected_receiving_integrated_gbv_related_health_assistance,"Number of at-risk IDP, returnee and non-displaced conflict or naturaldisaster-affected  receiving integrated  GBV related health assistance",1/1/2021,
62960b715fe2c737c6b00864,1,0,,,health_assistance,Health assistance,gbv,GBV,AF,PRO-GBV,no_of_at_risk_vulnerable_populations_receiving_multi_sectoral_gbv_services_psycho_social_legal_safety_health_&_case_management,"Number of at-risk vulnerable populations receiving multi-sectoral GBV services  (psycho-social, legal, safety, health & case management)",1/1/2022,
62960b715fe2c737c6affd17,1,0,,,integrated_case_management_services,Integrated case management services,gbv,GBV,AF,PRO-GBV,perc_of_gbv_cases_disclosed_that_receive_case_management_services,% of GBV cases disclosed that receive case management services,1/1/2021,
62960b715fe2c737c6affd2d,1,0,,,leadership_training_for_women_and_girls,Leadership training for women and girls,gbv,GBV,AF,PRO-GBV,no_of_women_and_girls_reached_with_livelihood_and_leadership_interventions,Number of women and girls reached with livelihood and leadership interventions,,
62960b715fe2c737c6affd0f,1,0,,,legal_support,Legal Support,gbv,GBV,AF,PRO-GBV,no_of_at_risk_idp_returnee_and_non_displaced_conflict_or_naturaldisaster_affected_receiving_gbv_related_legal_support,"Number of at-risk IDP, returnee and non-displaced conflict or naturaldisaster-affected  receiving GBV related  legal support",1/1/2021,
